date,State,cases,deaths,population,new_cases,new_deaths,cases_per_100k,deaths_per_100k,new_cases_per_100k,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,overall_pct_change,AREA_SQMI,White,IncomePerCap,Poverty,ChildPoverty,Service,Production,dem_gop_diff_16,FBFilterBubble
2020-03-09,FL,14,2,21477737,1.8571428571428572,0.2857142857142857,0.06518377611198051,0.009311968015997216,0.008646827443425986,US-FL,,5.0,5.0,6.0,-1.0,0.0,0.0,3.4047619047619047,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-10,FL,25,2,21477737,3.4285714285714284,0.2857142857142857,0.1163996001999652,0.009311968015997216,0.015963373741709513,US-FL,,5.0,6.0,11.0,1.0,0.0,0.0,3.1666666666666665,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-11,FL,31,2,21477737,4.285714285714286,0.2857142857142857,0.14433550424795685,0.009311968015997216,0.019954217177136892,US-FL,,6.0,7.0,20.0,-1.0,0.0,0.0,3.2619047619047614,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-12,FL,41,2,21477737,5.571428571428571,0.2857142857142857,0.19089534432794292,0.009311968015997216,0.02594048233027796,US-FL,,5.0,17.0,17.0,-2.0,-1.0,0.0,3.619047619047618,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-13,FL,64,2,21477737,8.857142857142858,0.0,0.2979829765119109,0.009311968015997216,0.04123871549941625,US-FL,,1.0,22.0,14.0,-8.0,-5.0,2.0,3.88095238095238,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-14,FL,96,3,21477737,12.857142857142858,0.14285714285714285,0.4469744647678664,0.013967952023995825,0.059862651531410675,US-FL,,-6.0,16.0,8.0,-10.0,-1.0,2.0,3.547619047619047,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-15,FL,100,3,21477737,13.0,0.14285714285714285,0.4655984007998608,0.013967952023995825,0.0605277921039819,US-FL,,-9.0,9.0,12.0,-13.0,-6.0,3.0,3.2619047619047614,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-16,FL,138,5,21477737,17.714285714285715,0.42857142857142855,0.6425257931038079,0.02327992003999304,0.0824774309988325,US-FL,,-6.0,14.0,0.0,-16.0,-18.0,6.0,2.428571428571428,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-17,FL,211,6,21477737,26.571428571428573,0.5714285714285714,0.9824126256877063,0.02793590404799165,0.12371614649824873,US-FL,,-11.0,14.0,1.0,-18.0,-22.0,8.0,1.2142857142857135,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-18,FL,328,7,21477737,42.42857142857143,0.7142857142857143,1.5271627546235433,0.032591888055990254,0.1975467500536552,US-FL,,-19.0,7.0,0.0,-26.0,-26.0,10.0,-0.833333333333334,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-19,FL,429,8,21477737,55.42857142857143,0.8571428571428571,1.9974171394314029,0.037247872063988864,0.25807454215763714,US-FL,,-23.0,6.0,-7.0,-33.0,-29.0,12.0,-3.452380952380953,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-20,FL,649,8,21477737,83.57142857142857,0.8571428571428571,3.0217336211910966,0.037247872063988864,0.3891072349541694,US-FL,,-29.0,6.0,-15.0,-38.0,-31.0,14.0,-6.2857142857142865,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-21,FL,761,8,21477737,95.0,0.7142857142857143,3.5432038300869406,0.037247872063988864,0.44231848075986774,US-FL,,-39.0,-3.0,-33.0,-42.0,-26.0,11.0,-9.642857142857142,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-03-22,FL,1004,13,21477737,129.14285714285714,1.4285714285714286,4.674607944030602,0.0605277921039819,0.6012870776043917,US-FL,,-43.0,-12.0,-33.0,-49.0,-33.0,11.0,-13.333333333333332,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
